price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,sector_median_price,sector_number
0.55,5789.0,950.0,950,2,2,2,2.0,4,0,0,0,0,0,0,66,0.85,3
1.3,14541.0,894.0,1400,2,2,3,30.0,0,0,0,0,0,0,0,111,1.3,85
0.29,3254.0,891.0,891,2,1,0,0.0,4,0,0,0,0,0,0,0,3.5,17
0.5,7407.0,675.0,675,5,4,3,3.0,2,0,0,0,1,0,0,22,1.5,114
7.25,29293.0,2475.0,275,9,8,3,4.0,4,0,1,0,0,0,1,94,7.0,41
2.01,13000.0,1546.0,1549,3,3,3,4.0,0,0,0,0,0,0,0,145,2.025,61
1.79,12785.0,1400.0,1400,3,3,3,9.0,4,0,1,0,0,0,0,38,2.675,49
1.2,13333.0,900.0,900,3,3,3,5.0,2,0,0,1,0,0,0,50,1.185,37
1.7,5666.0,3000.0,3000,4,4,3,1.0,5,0,0,0,0,0,0,0,1.665,108
1.6,9584.0,1669.0,1565,2,2,2,22.0,3,0,0,0,0,0,0,86,1.655,70
0.9,6569.0,1370.0,1370,3,2,3,11.0,2,0,0,0,0,0,0,88,0.82,92
1.9,6219.0,3055.0,3055,4,4,3,8.0,2,0,1,0,0,0,0,151,2.175,109
1.9,10058.0,1889.0,1889,3,3,3,9.0,2,1,0,1,1,0,0,0,1.7,102
1.25,8445.0,1480.0,1480,3,4,3,0.0,2,1,0,0,0,0,0,49,1.27,86
4.45,10595.0,4200.0,4200,4,4,3,8.0,2,1,1,0,1,1,1,49,2.205,81
7.9,20000.0,3950.0,3950,4,4,3,34.0,0,0,0,0,0,0,0,61,3.35,63
8.5,27139.0,3132.0,348,6,6,3,3.0,0,0,0,1,1,0,0,29,3.35,63
2.4,13064.0,1837.0,1837,3,2,3,5.0,2,0,1,0,0,0,1,156,3.475,66
1.5,11755.0,1276.0,1276,2,2,2,13.0,1,0,0,0,0,0,0,60,2.45,113
0.98,5536.0,1770.0,1770,3,3,3,5.0,2,0,0,0,1,0,0,174,1.185,37
2.29,15980.0,1433.0,1433,2,2,3,8.0,0,1,0,0,0,0,0,15,2.775,65
1.3,5531.0,2350.0,2350,4,4,3,5.0,3,0,1,0,0,0,0,126,1.0,71
3.15,14632.0,2153.0,200,3,3,3,4.0,0,0,0,0,0,1,0,44,3.35,63
5.88,27222.0,2160.0,240,9,9,3,3.0,2,1,1,0,1,1,2,128,6.975,50
1.6,6667.0,2400.0,2400,3,4,0,15.0,5,0,0,0,0,0,0,51,1.035,99
0.24,7056.0,340.0,340,1,1,1,12.0,2,0,0,0,0,0,0,66,1.5,114
5.75,24688.0,2329.0,2329,3,4,3,12.0,2,0,1,0,0,0,2,174,4.86,54
3.51,12342.0,2844.0,316,4,4,3,4.0,0,1,1,1,1,0,1,160,4.25,24
0.41,6905.0,594.0,601,2,2,1,3.0,2,0,0,0,0,0,0,63,1.27,86
2.29,8609.0,2660.0,2660,3,4,3,10.0,2,1,1,0,0,0,2,174,2.205,81
9.01,16066.0,5608.0,521,4,4,3,3.0,2,0,1,1,0,0,0,122,3.475,66
1.25,8784.0,1423.0,1423,3,3,2,3.0,1,1,0,0,0,0,0,49,1.115,89
13.2,12000.0,11000.0,11000,4,4,3,13.0,3,0,1,0,0,0,0,60,2.775,65
3.5,25926.0,1350.0,150,6,6,3,3.0,2,0,0,0,0,0,0,0,2.35,28
0.55,8527.0,645.0,1000,3,2,2,14.0,1,1,0,0,0,0,1,81,0.4,95
1.05,5861.0,1792.0,1365,2,2,3,1.0,2,0,0,0,0,0,1,51,1.25,103
1.55,10000.0,1550.0,1550,3,2,3,6.0,3,0,0,1,0,0,1,111,1.115,89
1.2,7317.0,1640.0,1640,2,2,3,6.0,2,0,0,0,0,0,1,174,1.3,85
1.1,8461.0,1300.0,1300,2,2,2,8.0,2,0,0,0,0,0,0,101,1.655,70
1.85,8078.0,2290.0,2290,3,3,3,24.0,2,0,1,0,0,0,0,174,1.58,104
1.1,6666.0,1650.0,1650,3,3,3,2.0,3,0,0,0,0,0,0,22,1.4,10
1.2,9677.0,1240.0,1772,2,2,3,9.0,2,0,0,1,0,0,0,148,1.3,85
1.26,10041.0,1255.0,1215,2,2,2,10.0,2,0,0,0,0,0,0,108,1.7,102
0.28,5623.0,498.0,489,2,2,2,14.0,2,0,0,0,0,0,0,38,0.675,107
1.5,10714.0,1400.0,1578,3,3,2,8.0,2,0,0,0,1,0,1,174,1.535,69
1.6,6597.0,2425.0,2425,4,5,3,8.0,2,0,1,0,0,0,0,133,2.4,82
0.33,60.0,55000.0,54917,2,2,1,13.0,2,0,0,0,0,0,0,37,0.4,95
4.95,20370.0,2430.0,270,6,5,3,3.0,2,0,1,0,0,0,0,91,1.36,2
1.91,8511.0,2244.0,2244,3,4,3,7.0,2,0,1,0,0,0,0,158,1.3,79
0.56,6812.0,822.0,822,2,2,3,3.0,1,0,0,0,0,0,0,81,1.5,114
0.6,11102.0,540.0,60,8,4,3,3.0,1,0,0,0,0,0,0,17,0.6,105
4.75,12622.0,3763.0,3763,3,5,3,4.0,2,0,1,0,0,0,1,42,4.0,112
12.0,20000.0,6000.0,8000,5,6,3,2.0,2,1,1,0,0,0,1,154,2.175,109
17.0,37777.0,4500.0,4500,5,8,3,3.0,2,1,1,1,1,0,2,152,7.925,45
0.95,10383.0,915.0,915,2,2,2,14.0,5,0,0,0,0,0,0,0,1.7,102
0.95,5220.0,1820.0,1820,3,1,0,0.0,5,0,0,0,0,0,0,0,1.185,37
1.4,10000.0,1400.0,1400,2,2,2,4.0,5,1,1,1,0,0,2,83,1.3,79
2.65,10685.0,2480.0,2480,3,4,3,6.0,3,0,1,0,0,0,1,174,6.975,50
4.25,11294.0,3763.0,3763,3,5,2,15.0,2,0,1,0,1,0,0,72,4.0,112
5.15,20900.0,2464.0,2464,3,3,3,8.0,3,0,1,0,0,0,2,53,5.15,48
7.0,12963.0,5400.0,600,4,4,3,2.0,2,0,0,0,0,0,1,102,2.175,109
2.0,13333.0,1500.0,1500,3,3,3,5.0,1,0,0,0,0,0,0,0,1.5,114
1.75,9210.0,1900.0,1900,3,3,3,11.0,2,0,1,0,0,0,0,120,1.19,83
0.78,8047.0,969.0,1197,2,2,2,2.0,1,0,0,0,0,0,1,47,0.82,92
0.5,5555.0,900.0,900,2,1,2,1.0,3,0,0,0,0,0,0,0,1.5,114
2.6,15160.0,1715.0,2450,3,4,3,5.0,2,1,1,0,0,0,0,81,1.58,104
1.26,7403.0,1702.0,1702,3,3,3,6.0,2,0,0,0,0,1,1,28,1.25,90
3.1,20666.0,1500.0,1500,2,2,3,9.0,2,1,1,1,0,0,1,80,4.0,112
2.0,11428.0,1750.0,1750,3,3,3,12.0,1,1,0,0,0,0,0,38,3.0,67
0.75,4820.0,1556.0,1556,3,2,2,16.0,5,0,0,0,0,0,0,0,0.82,92
0.49,6577.0,745.0,745,3,2,2,7.0,0,0,0,0,0,0,0,74,1.58,104
0.26,5397.0,482.0,481,2,2,1,5.0,2,0,0,0,0,0,0,95,1.5,114
2.1,16666.0,1260.0,1260,2,2,2,2.0,0,0,0,0,0,0,0,38,3.35,63
2.24,13575.0,1650.0,1650,3,3,3,2.0,2,1,1,0,0,0,0,46,2.775,65
1.55,8558.0,1811.0,1811,3,3,3,11.0,2,0,0,0,0,0,0,79,1.185,37
1.8,13136.0,1370.0,127,3,3,3,30.0,0,0,0,0,0,0,0,45,1.3,85
4.6,26620.0,1728.0,192,7,6,3,4.0,3,0,0,0,0,0,2,51,2.4,47
5.7,22634.0,2518.0,270,9,9,3,3.0,3,0,0,0,1,0,1,0,1.36,2
0.42,7910.0,531.0,531,2,2,1,3.0,5,0,0,0,0,0,0,0,0.735,36
1.35,7541.0,1790.0,1790,3,3,3,3.0,2,1,0,0,0,0,1,168,1.25,103
1.04,5973.0,1741.0,1741,2,3,3,4.0,2,0,0,1,0,0,0,113,1.3,85
1.45,8787.0,1650.0,1650,3,3,3,7.0,2,0,1,0,0,0,0,159,1.7,102
1.5,12500.0,1200.0,1200,2,2,2,2.0,0,1,0,0,0,0,0,49,2.025,61
1.65,7530.0,2191.0,2191,4,3,3,6.0,2,0,0,0,0,0,1,149,1.185,37
1.45,7250.0,2000.0,2000,3,3,3,7.0,4,1,1,0,1,1,0,166,1.7,56
4.95,15906.0,3112.0,3112,3,3,3,10.0,2,0,1,0,0,0,1,82,2.775,65
6.2,20687.0,2997.0,2997,4,4,3,9.0,3,0,1,0,0,0,0,7,5.25,43
0.65,5265.0,1235.0,1225,2,2,2,14.0,3,0,0,0,0,0,0,96,2.205,81
2.65,11770.0,2251.0,2251,3,4,3,11.0,3,0,1,0,1,0,1,140,2.675,49
0.95,3653.0,2601.0,2600,3,4,3,6.0,3,0,1,0,0,0,0,81,1.5,114
1.5,11755.0,1276.0,1276,2,2,2,13.0,1,0,0,0,0,0,0,71,2.45,113
1.2,8433.0,1423.0,1423,3,3,2,2.0,5,0,0,0,0,0,0,45,1.115,89
0.71,5305.0,1338.0,1342,2,2,2,6.0,2,1,0,0,0,0,0,108,1.25,77
1.78,8855.0,2010.0,2010,4,4,2,10.0,2,0,0,0,1,0,1,156,1.535,69
13.5,29880.0,4518.0,502,5,5,3,2.0,2,1,1,0,1,1,2,49,13.0,26
0.92,7360.0,1250.0,1350,2,2,2,3.0,2,0,0,0,1,0,0,174,1.38,88
1.25,6502.0,1922.0,1930,3,3,3,5.0,2,0,1,0,1,0,0,127,1.25,90
3.5,24005.0,1458.0,162,3,2,3,2.0,3,0,0,1,0,0,1,85,3.7,38
1.95,10077.0,1935.0,215,3,4,3,4.0,1,0,1,0,0,0,1,78,5.25,43
1.1,6051.0,1818.0,1735,3,3,3,12.0,2,0,1,0,0,0,1,66,1.19,83
2.15,10004.0,2149.0,2149,3,4,3,18.0,2,1,1,0,0,0,1,134,1.7,102
1.14,8532.0,1336.0,1336,2,2,2,19.0,3,0,0,0,0,1,1,174,6.975,50
1.45,8677.0,1671.0,1671,3,2,3,3.0,0,0,0,0,0,0,0,49,1.45,33
1.4,8000.0,1750.0,1750,3,3,3,9.0,2,0,0,0,0,0,0,95,2.175,109
1.2,8043.0,1492.0,1492,2,2,2,0.0,5,0,0,0,0,0,0,56,1.45,33
2.65,16747.0,1582.0,124,3,3,3,10.0,1,0,0,0,0,0,0,110,1.38,88
0.99,6655.0,1488.0,1991,3,4,3,2.0,2,0,1,0,1,0,0,174,1.25,103
14.0,200000.0,700.0,700,4,5,3,3.0,5,0,0,0,0,0,0,0,4.25,24
1.12,10666.0,1050.0,1050,2,2,1,0.0,4,0,0,0,0,0,0,72,4.2,57
3.3,19820.0,1665.0,185,4,3,3,2.0,3,1,1,1,1,0,0,151,4.2,57
1.55,9822.0,1578.0,1578,3,3,2,0.0,2,0,0,0,1,0,1,129,1.535,69
1.7,15000.0,1133.0,1150,2,2,2,4.0,0,0,0,0,0,0,0,24,2.025,61
0.45,7908.0,569.0,569,2,2,2,2.0,1,0,0,0,0,0,1,31,0.4,95
1.35,7180.0,1880.0,1880,3,2,3,12.0,2,0,0,0,0,0,0,128,2.175,109
1.35,10800.0,1250.0,1650,3,4,3,9.0,2,0,1,0,1,0,1,174,1.7,102
0.8,8888.0,900.0,900,2,2,3,9.0,1,1,0,0,0,0,0,67,0.4,95
0.85,4271.0,1990.0,1990,3,3,3,2.0,2,0,0,0,0,0,0,100,0.82,92
1.99,7297.0,2727.0,2727,4,4,3,9.0,2,0,1,0,1,0,1,102,1.25,90
1.7,6679.0,2545.0,2545,3,3,3,9.0,2,0,1,0,0,0,0,159,2.175,109
1.5,7489.0,2003.0,2000,4,4,3,10.0,3,0,0,0,0,0,0,58,1.5,114
0.45,7627.0,590.0,590,2,3,2,8.0,0,0,0,0,0,0,0,8,1.185,37
8.0,9654.0,8287.0,362,10,10,3,4.0,2,1,1,0,1,0,2,107,1.7,56
0.58,9586.0,605.0,605,1,1,1,1.0,4,0,0,0,0,0,0,77,1.7,56
0.5,8333.0,600.0,700,2,2,1,8.0,1,0,0,0,0,0,0,42,1.25,90
2.0,9306.0,2149.0,2149,3,4,3,13.0,2,1,1,0,0,0,1,174,1.7,102
0.65,8609.0,755.0,755,1,1,1,0.0,3,0,0,0,0,0,0,143,1.7,56
0.42,7909.0,531.0,531,2,2,1,12.0,1,0,0,0,0,0,0,54,1.5,114
0.82,9879.0,830.0,1400,2,2,3,13.0,1,1,0,0,0,0,0,114,0.4,95
1.15,6052.0,1900.0,1900,3,4,3,5.0,2,1,1,0,0,0,0,49,1.2,106
4.3,13915.0,3090.0,3090,3,4,3,6.0,2,0,1,0,0,1,2,120,3.35,22
2.5,11627.0,2150.0,2150,3,3,3,15.0,2,0,0,0,0,1,1,174,1.655,70
1.65,8250.0,2000.0,2000,3,3,3,15.0,2,1,0,0,0,0,0,38,1.25,103
1.45,9062.0,1600.0,1495,2,2,3,9.0,2,1,0,0,0,0,0,113,1.3,79
0.21,4666.0,450.0,450,1,1,1,2.0,2,0,0,0,0,0,0,7,0.65,4
0.75,5245.0,1430.0,1430,2,2,3,13.0,5,0,0,0,0,0,0,51,1.185,37
1.48,7789.0,1900.0,1900,3,3,3,7.0,2,0,1,0,0,0,0,66,1.19,83
5.0,11627.0,4300.0,4300,3,4,3,14.0,3,0,0,0,0,0,0,82,5.15,48
2.2,12500.0,1760.0,1760,3,4,3,3.0,3,0,1,0,0,0,2,0,2.35,28
0.85,6724.0,1264.0,1264,2,2,3,10.0,1,0,0,0,0,0,0,72,1.5,114
1.64,8410.0,1950.0,1950,3,5,3,8.0,2,0,1,0,0,0,0,126,1.655,70
3.45,11694.0,2950.0,2950,4,5,3,9.0,2,0,1,0,0,0,0,68,2.65,111
0.9,5614.0,1603.0,1603,3,3,3,0.0,0,0,0,0,0,0,0,66,1.185,37
0.31,5644.0,549.0,549,2,2,1,5.0,2,0,0,0,1,0,1,74,0.4,95
0.46,4842.0,950.0,950,2,2,2,4.0,2,0,0,0,0,0,2,93,1.5,114
0.8,13115.0,610.0,610,1,1,0,0.0,5,0,0,0,0,0,0,0,3.0,67
1.9,10526.0,1805.0,1805,3,3,3,9.0,3,0,1,0,0,0,1,95,2.675,49
2.2,10476.0,2100.0,2100,3,3,3,12.0,1,0,1,0,0,0,1,49,1.45,33
1.35,7541.0,1790.0,1790,3,3,3,10.0,3,0,0,1,0,0,1,72,2.205,81
5.5,30556.0,1800.0,200,4,4,3,2.0,3,1,1,0,1,0,0,69,13.0,26
1.6,13913.0,1150.0,1150,2,2,2,3.0,1,1,0,0,0,0,0,122,2.025,61
6.0,315789.0,190.0,190,9,6,2,2.0,4,0,0,0,0,0,0,0,1.15,12
3.35,12444.0,2692.0,2692,4,4,3,11.0,2,1,1,0,0,0,1,174,2.45,113
7.8,23148.0,3370.0,360,4,4,3,2.0,2,1,1,1,1,0,1,145,5.15,48
0.8,5878.0,1361.0,1361,2,2,2,9.0,5,0,0,0,0,0,0,0,1.25,103
1.3,8024.0,1620.0,1620,3,3,3,1.0,2,0,0,0,0,0,1,140,1.3,79
2.2,12500.0,1760.0,1760,3,4,3,3.0,5,0,0,0,0,0,0,0,4.26,14
0.8,5252.0,1523.0,1523,3,3,3,7.0,2,1,0,0,0,0,1,80,0.82,92
1.36,6542.0,2079.0,1758,3,2,3,2.0,2,1,1,0,0,0,1,77,1.665,108
1.1,5528.0,1990.0,1990,3,3,3,9.0,5,0,0,0,0,0,0,63,1.185,37
4.6,32258.0,1426.0,1426,2,2,2,2.0,5,0,0,0,0,0,0,0,3.97,31
2.0,15267.0,1310.0,1310,2,2,2,16.0,1,0,0,0,0,0,1,174,2.775,65
0.72,4500.0,1600.0,1935,3,3,3,9.0,2,0,1,0,0,0,0,49,0.82,92
1.76,9263.0,1900.0,1900,3,3,3,5.0,2,0,1,0,0,0,1,174,1.19,83
3.23,26875.0,1202.0,2150,3,3,3,4.0,1,0,1,0,0,0,0,52,3.35,63
4.2,10000.0,4200.0,4200,4,4,3,25.0,2,0,1,0,0,0,1,90,2.205,81
3.85,14650.0,2628.0,292,4,4,3,3.0,4,0,0,0,0,0,0,27,1.16,7
1.8,8823.0,2040.0,1700,2,3,3,23.0,1,0,1,0,0,0,0,36,1.58,104
1.6,28674.0,558.0,62,4,6,1,3.0,2,0,0,0,0,0,0,0,0.605,8
8.7,38667.0,2250.0,250,4,5,2,3.0,1,1,1,0,0,0,0,144,3.475,66
1.5,7500.0,2000.0,2000,3,3,3,4.0,2,0,1,0,0,0,1,126,1.7,56
0.48,50000.0,96.0,80,2,2,1,1.0,1,1,0,0,1,1,0,44,1.58,104
1.2,8053.0,1490.0,1490,3,3,3,24.0,2,0,0,0,0,0,1,135,1.3,79
0.95,7308.0,1300.0,1300,5,3,0,1.0,5,0,0,0,0,0,0,0,1.35,11
2.17,7716.0,2812.0,2812,4,4,3,7.0,2,1,1,0,1,0,0,49,1.3,85
1.38,7150.0,1930.0,2352,4,5,3,1.0,2,0,1,0,0,1,0,49,1.035,99
0.65,4961.0,1310.0,1300,2,2,3,11.0,2,1,0,0,0,0,1,49,1.25,90
2.75,25463.0,1080.0,120,3,3,1,2.0,3,0,0,0,1,0,0,21,5.25,43
26.0,57206.0,4545.0,505,6,7,3,2.0,1,1,1,0,1,1,1,138,13.0,26
3.0,12589.0,2383.0,2383,4,4,3,5.0,3,0,1,0,1,0,1,141,2.675,49
2.8,16969.0,1650.0,1650,3,3,3,3.0,2,1,1,0,0,0,1,38,2.775,65
8.0,8888.0,9001.0,9000,4,3,3,7.0,3,0,1,0,0,0,0,35,6.975,50
2.8,15317.0,1828.0,1828,3,3,0,14.0,5,0,0,0,0,0,0,39,2.775,65
7.25,26852.0,2700.0,300,9,9,3,2.0,1,0,1,0,1,1,1,49,4.2,57
11.25,34722.0,3240.0,360,9,9,3,2.0,3,0,1,1,1,0,1,126,2.35,28
7.99,12519.0,6382.0,6382,4,6,3,2.0,1,0,1,1,1,0,1,129,4.0,112
3.4,12134.0,2802.0,2802,3,3,2,14.0,2,0,0,0,0,0,1,159,4.0,112
8.0,22222.0,3600.0,400,4,5,3,1.0,4,1,1,0,1,0,0,31,1.16,7
1.2,6176.0,1943.0,1943,3,3,3,7.0,2,0,0,0,0,0,1,49,0.675,107
2.25,13636.0,1650.0,1650,3,3,3,3.0,2,1,1,0,0,0,0,152,2.775,65
0.97,16454.0,590.0,915,2,2,2,10.0,2,0,0,0,0,0,0,151,1.7,102
1.8,8078.0,2228.0,2228,8,5,2,1.0,5,0,0,0,0,0,0,0,1.35,11
1.1,4681.0,2350.0,2350,3,2,3,0.0,5,0,0,0,0,0,0,0,0.82,92
0.21,61.0,34426.0,34401,1,1,1,13.0,2,0,0,0,0,0,0,68,0.4,95
0.75,3309.0,2267.0,2115,3,3,3,3.0,3,0,1,0,0,0,0,31,1.5,114
0.75,4687.0,1600.0,1600,3,4,3,2.0,3,1,0,0,0,0,0,113,0.82,92
1.35,3857.0,3500.0,3500,5,3,3,3.0,5,0,0,0,0,0,0,0,0.6,105
6.16,20533.0,3000.0,3000,4,5,3,10.0,1,0,1,0,1,0,1,49,3.35,22
4.55,14536.0,3130.0,3130,4,4,3,19.0,2,0,1,0,0,0,1,156,3.0,67
0.48,3840.0,1250.0,1250,2,2,3,7.0,3,0,0,0,0,0,0,88,1.5,114
11.0,33951.0,3240.0,360,4,4,2,3.0,1,1,1,0,1,0,1,35,7.0,41
7.5,38760.0,1935.0,215,12,12,3,4.0,1,1,1,1,1,0,1,72,5.25,43
0.75,6578.0,1140.0,1140,2,2,2,6.0,3,0,0,0,0,0,0,0,1.115,89
0.5,8319.0,601.0,601,2,2,1,2.0,2,0,0,0,0,0,0,35,1.27,86
0.34,7555.0,450.0,450,1,1,1,1.0,5,0,0,0,0,0,0,0,1.9,39
1.06,6343.0,1671.0,1671,2,2,2,12.0,2,0,0,0,0,0,0,44,1.3,85
1.69,8522.0,1983.0,1983,3,3,2,7.0,2,0,0,0,0,0,0,112,1.3,79
1.22,6912.0,1765.0,1765,3,4,3,5.0,2,0,0,0,0,0,0,149,1.185,37
1.8,9528.0,1889.0,1889,3,4,3,17.0,2,0,1,0,0,0,0,49,1.7,102
1.25,8620.0,1450.0,1450,3,4,3,1.0,2,0,1,0,0,0,1,104,1.25,77
0.22,6470.0,340.0,340,1,1,1,2.0,1,0,0,0,0,0,0,0,0.4,95
2.5,7058.0,3542.0,3400,4,4,3,3.0,3,1,1,1,1,0,1,142,1.27,86
2.91,9136.0,3185.0,3185,4,5,2,6.0,2,0,1,0,0,0,1,101,2.205,81
3.7,15416.0,2400.0,2400,3,3,3,1.0,0,0,0,0,0,0,0,72,3.35,63
2.8,15555.0,1800.0,1530,3,3,3,2.0,3,0,0,0,1,0,0,68,2.675,49
1.4,8928.0,1568.0,1568,3,3,1,12.0,2,0,0,0,0,0,0,157,1.535,69
1.65,14335.0,1151.0,1151,2,2,3,1.0,0,0,0,0,0,0,0,38,1.45,33
0.7,7007.0,999.0,111,2,3,1,1.0,2,0,0,1,1,0,0,29,0.725,5
0.44,4251.0,1035.0,115,3,2,1,1.0,2,0,0,0,1,1,0,46,1.35,11
1.1,8494.0,1295.0,1295,3,3,2,2.0,0,0,0,0,0,0,0,36,1.185,37
1.25,11061.0,1130.0,1760,3,4,3,7.0,2,1,1,0,0,0,0,167,1.2,106
1.59,10903.0,1458.0,1550,2,2,2,12.0,2,0,0,0,0,0,0,121,1.58,104
4.85,12999.0,3731.0,3731,4,4,3,15.0,2,1,1,1,1,0,1,156,3.475,66
11.95,43534.0,2745.0,305,12,12,3,4.0,2,0,1,0,0,0,1,21,1.7,56
3.45,12012.0,2872.0,2872,4,4,3,10.0,1,0,1,0,0,0,2,165,2.205,81
3.25,30384.0,1070.0,1069,4,4,3,3.0,4,0,0,0,0,0,0,15,4.25,24
3.65,12312.0,2965.0,2802,3,4,3,14.0,2,0,1,0,0,0,1,150,4.0,112
0.38,76000.0,50.0,50,2,2,2,1.0,5,0,0,0,0,0,0,0,0.6,105
0.29,6035.0,481.0,480,2,2,2,9.0,2,0,0,0,0,0,0,55,1.5,114
16.0,37778.0,4235.0,500,4,4,3,1.0,2,1,0,1,1,0,0,7,13.0,26
1.35,7297.0,1850.0,2355,4,4,3,18.0,2,0,1,0,1,0,1,174,1.2,106
0.38,5899.0,644.0,644,3,2,1,2.0,2,0,0,0,1,0,1,66,0.4,95
2.48,14090.0,1760.0,2217,3,3,3,8.0,1,0,1,0,0,0,0,79,2.45,113
1.35,6761.0,1997.0,1997,3,5,3,6.0,1,0,1,0,0,1,0,60,1.035,99
0.64,4706.0,1360.0,1360,2,2,1,3.0,1,0,0,0,0,0,0,73,1.27,86
1.45,7260.0,1997.0,1997,3,5,3,11.0,2,0,1,0,0,1,1,49,1.035,99
2.35,16206.0,1450.0,1650,3,3,3,2.0,2,1,1,0,0,0,1,64,2.775,65
1.8,9589.0,1877.0,1877,3,4,3,6.0,3,0,1,0,0,0,1,174,6.975,50
0.72,947.0,7603.0,706,2,2,2,12.0,2,0,0,1,0,0,0,31,1.035,99
1.18,7539.0,1565.0,1565,2,2,3,5.0,4,1,0,0,0,0,0,76,1.36,2
1.65,8461.0,1950.0,1950,3,4,3,5.0,2,0,1,0,0,1,1,49,1.655,70
4.7,18008.0,2610.0,290,4,4,3,3.0,1,0,0,0,0,1,0,35,1.655,70
1.3,6735.0,1930.0,1930,3,3,3,12.0,3,0,1,0,0,0,1,165,1.27,86
0.26,4373.0,595.0,583,1,1,1,3.0,2,0,0,0,0,0,0,14,0.725,5
0.25,7002.0,357.0,414,1,1,1,1.0,2,0,0,0,0,0,0,57,1.5,114
1.4,8871.0,1578.0,1578,3,3,2,11.0,2,0,0,0,1,0,0,126,1.535,69
8.5,21519.0,3950.0,3950,4,4,3,27.0,5,0,0,0,0,0,0,61,3.35,63
3.5,24306.0,1440.0,160,3,3,2,1.0,2,0,0,0,0,0,0,0,3.7,38
2.12,11447.0,1852.0,1852,3,3,3,9.0,1,0,0,0,0,0,0,109,1.7,102
0.43,9135.0,471.0,52,3,3,3,2.0,2,0,0,0,0,0,0,0,0.6,105
2.35,14242.0,1650.0,1650,3,3,3,2.0,2,1,1,0,0,0,0,158,2.775,65
0.4,4478.0,893.0,900,2,2,2,1.0,5,0,0,0,0,0,0,0,1.5,114
2.58,11727.0,2200.0,2200,3,4,2,9.0,2,0,1,0,0,0,0,101,2.65,111
1.95,10529.0,1852.0,1852,3,3,3,10.0,2,0,0,0,0,0,0,59,1.7,102
2.7,12505.0,2159.0,2159,3,4,3,6.0,3,0,0,0,0,0,0,0,2.675,49
0.9,14084.0,639.0,639,1,1,0,0.0,5,0,0,0,0,0,0,0,4.25,62
10.55,32562.0,3240.0,360,5,5,3,2.0,3,1,1,0,0,0,0,42,6.975,50
6.15,15998.0,3844.0,3844,3,5,3,1.0,2,0,1,0,0,0,2,49,2.775,65
0.36,3789.0,950.0,950,2,2,1,4.0,2,0,0,0,0,0,0,0,0.65,4
1.1,5820.0,1890.0,1890,3,3,3,12.0,3,0,0,0,0,0,1,104,0.9,84
1.05,5666.0,1853.0,1853,3,3,3,6.0,3,0,0,0,0,0,0,0,0.95,78
0.39,6077.0,642.0,641,3,3,3,6.0,2,0,0,0,0,0,0,104,0.82,92
1.0,4320.0,2315.0,1875,3,3,3,5.0,0,0,0,0,0,0,0,51,1.185,37
1.15,7765.0,1481.0,1481,2,2,3,8.0,2,1,0,0,0,0,1,135,1.25,103
1.24,7122.0,1741.0,1741,2,2,3,10.0,2,0,0,0,0,0,0,49,1.3,85
2.22,14322.0,1550.0,1550,3,2,3,4.0,2,0,0,0,0,0,0,44,1.1,68
4.75,16885.0,2813.0,2813,3,3,2,31.0,0,0,1,0,0,0,0,100,0.95,78
1.78,10022.0,1776.0,1776,3,4,2,5.0,2,1,0,0,1,0,0,53,5.15,48
1.7,9742.0,1745.0,1745,3,3,3,21.0,3,0,0,0,0,0,0,49,2.175,109
2.08,12044.0,1727.0,1727,3,3,2,6.0,0,0,0,0,0,1,0,55,3.0,67
0.72,6428.0,1120.0,1120,3,2,3,2.0,0,0,0,0,0,0,0,0,0.735,36
1.35,13632.0,990.0,92,2,2,3,19.0,0,0,0,0,0,0,0,44,1.3,85
1.73,9105.0,1900.0,1900,3,3,3,5.0,2,0,1,0,0,0,1,174,1.19,83
6.0,22222.0,2700.0,300,4,4,3,2.0,3,0,1,0,0,0,0,69,5.15,48
2.78,8825.0,3150.0,3150,4,4,3,11.0,2,0,1,0,0,0,0,110,1.58,104
1.83,6778.0,2700.0,300,4,4,2,4.0,1,0,0,0,1,0,1,145,3.0,67
0.5,6983.0,716.0,716,2,2,2,1.0,0,0,0,0,0,0,0,21,1.25,90
1.13,6647.0,1700.0,1730,3,3,3,8.0,2,0,0,0,0,1,0,72,1.25,90
1.85,8604.0,2150.0,2150,3,3,3,7.0,1,0,1,0,0,0,0,53,1.3,79
5.25,11666.0,4500.0,4500,4,6,3,7.0,2,0,1,0,0,0,1,134,2.65,111
0.85,14237.0,597.0,597,2,2,0,10.0,5,0,0,0,0,0,0,0,0.85,93
0.66,12000.0,550.0,550,3,1,1,3.0,2,0,0,0,0,1,0,22,1.16,7
0.95,7850.0,1210.0,1210,3,2,3,3.0,1,0,0,0,0,0,0,85,1.5,114
0.28,5828.0,480.0,489,2,2,2,11.0,2,0,0,0,0,0,0,45,0.675,107
2.1,16653.0,1261.0,1261,2,2,3,8.0,1,0,0,0,0,0,0,31,2.775,65
2.65,10323.0,2567.0,2567,4,4,3,11.0,3,1,1,0,0,0,1,174,5.15,48
1.25,6377.0,1960.0,1960,3,4,3,8.0,0,0,0,0,0,0,0,54,2.4,82
